"age","age_o","samerace","importance_same_race","importance_same_religion","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","interests_correlate","like","guess_prob_liked","met","decision","match"
29,27,1,2,2,20,15,25,15,20,5,7,8,6,8,6,6,14,20,18,24,18,6,8,8,8,8,7,8,8,7,8,8,8,0.45,8,6,0,1,1
28,22,0,6,8,15,20,20,20,15,10,4,7,8,10,7,7,20,20,20,10,10,20,6,9,9,9,7,8,8,7,7,7,5,0.56,7,7,0,1,1
28,25,0,6,8,20,20,20,20,10,10,7,7,10,10,9,8,20,20,20,10,10,20,6,9,9,9,7,9,9,8,8,6,6,0.29,8,7,0,1,1
26,29,1,7,5,14,20,18,24,18,6,7,8,7,7,7,7,18,18,18,19,13,14,7,9,8,10,7,5,7,7,8,5,6,-0.57,6,5,0,1,1
29,22,1,4,1,15,20,20,20,15,10,6,5,6,7,6,7,50,7,20,23,0,0,7,5,7,6,6,6,9,9,9,6,6,-0.05,6,4,0,1,1
29,22,1,4,1,15,20,20,20,5,20,7,7,7,7,7,6,50,7,20,23,0,0,7,5,7,6,6,8,8,8,8,8,7,-0.07,7,7,0,1,1
29,29,1,4,1,10,20,20,20,20,10,10,10,10,8,9,10,50,7,20,23,0,0,7,5,7,6,6,8,7,8,6,8,9,0.17,6,5,0,1,1
28,22,1,1,1,15,20,20,20,15,10,10,7,8,7,9,9,30,30,20,10,10,0,10,10,10,10,8,8,8,9,8,8,9,0.55,8,9,0,1,1
28,28,1,1,1,10,10,20,20,20,20,8,8,8,7,9,8,30,30,20,10,10,0,10,10,10,10,8,8,7,7,5,5,8,0.61,9,9,0,1,1
28,25,0,1,1,20,20,20,20,10,10,8,8,10,10,10,10,30,30,20,10,10,0,10,10,10,10,8,4,8,7,4,3,2,0.66,8,8,0,1,1
28,35,0,1,1,10,32,20,12,11,15,8,7,8,8,8,7,30,30,20,10,10,0,10,10,10,10,8,6,7,8,8,9,9,0.79,9,9,0,1,1
28,23,1,1,1,15,15,20,15,15,20,8,8,7,7,8,7,30,30,20,10,10,0,10,10,10,10,8,8,8,8,8,7,4,0.24,8,9,0,1,1
28,27,1,1,1,25,15,20,20,20,0,9,9,9,9,9,9,30,30,20,10,10,0,10,10,10,10,8,9,8,8,7,7,6,0.64,9,9,1,1,1
28,29,1,1,1,10,20,20,20,20,10,10,10,9,10,9,9,30,30,20,10,10,0,10,10,10,10,8,6,7,8,5,7,7,0.59,8,9,0,1,1
30,22,0,8,9,15,20,20,20,5,20,7,6,6,5,5,5,20,25,25,15,5,10,7,8,8,9,6,8,10,9,9,7,8,0.32,8,3,0,1,1
30,29,0,8,9,14,20,18,24,18,6,7,7,7,7,7,7,20,25,25,15,5,10,7,8,8,9,6,8,9,10,10,8,7,0.17,8,6,0,1,1
32,27,0,2,6,10,20,20,10,20,20,8,8,8,8,8,9,30,10,30,20,10,0,8,5,7,10,9,10,9,8,7,7,10,0.06,10,5,1,1,1
27,28,1,6,8,10,10,20,20,20,20,6,8,8,8,4,7,20,15,25,15,20,5,9,8,7,9,9,8,6,7,7,7,6,0.53,8,4,0,1,1
27,22,1,6,8,15,20,20,20,5,20,9,8,7,8,5,7,20,15,25,15,20,5,9,8,7,9,9,7,7,7,8,7,6,0.14,7,7,0,1,1
27,27,1,6,8,25,15,20,20,20,0,9,9,9,8,8,7,20,15,25,15,20,5,9,8,7,9,9,7,7,7,6,7,6,0.56,7,7,0,1,1
27,29,1,6,8,14,20,18,24,18,6,8,8,7,8,8,8,20,15,25,15,20,5,9,8,7,9,9,7,8,6,8,6,6,0.45,7,5,0,1,1
25,22,0,1,1,15,20,20,20,15,10,7,7,8,10,9,8,30,15,20,20,0,5,8,7,9,8,6,8,7,8,8,7,7,-0.28,7,3,0,1,1
25,27,0,1,1,10,20,20,10,20,20,8,8,9,9,8,8,30,15,20,20,0,5,8,7,9,8,6,6,9,9,6,5,7,0.31,5,1,0,1,1
25,25,0,1,1,20,20,20,20,10,10,7,9,9,10,9,8,30,15,20,20,0,5,8,7,9,8,6,8,7,7,6,7,6,-0.08,7,4,0,1,1
25,32,0,1,1,30,30,30,5,0,5,5,5,7,8,7,5,30,15,20,20,0,5,8,7,9,8,6,7,9,9,8,7,9,0.17,6,4,0,1,1
25,22,0,1,1,15,20,20,20,5,20,7,8,8,8,8,6,30,15,20,20,0,5,8,7,9,8,6,8,8,8,8,7,6,-0.06,7,5,0,1,1
25,25,0,1,1,15,3,50,20,2,10,7,10,10,10,10,10,30,15,20,20,0,5,8,7,9,8,6,8,8,10,9,7,7,-0.24,8,10,1,1,1
25,29,0,1,1,10,20,20,20,20,10,7,8,9,9,8,8,30,15,20,20,0,5,8,7,9,8,6,8,7,8,7,6,6,0.03,7,3,0,1,1
21,22,1,1,1,15,20,20,20,15,10,9,9,9,10,9,10,19,24,21,23,5,8,7,9,9,9,6,6,8,8,8,9,7,0.63,6.5,7,0,1,1
21,23,0,1,1,10,25,20,10,20,15,9,9,9,9,9,9,19,24,21,23,5,8,7,9,9,9,6,6.5,7,6.5,5,5,5,0.65,5.5,5,0,1,1
21,26,0,1,1,10,20,15,20,20,15,5,7,7,7,5,6,19,24,21,23,5,8,7,9,9,9,6,6,8,9,7,6,5,0.52,6,5,0,1,1
21,25,0,1,1,20,20,20,20,10,10,7,10,9,10,8,9,19,24,21,23,5,8,7,9,9,9,6,8,8,8,8,7,7.5,0.71,8.5,6.5,0,1,1
21,35,0,1,1,10,32,20,12,11,15,8,8,8,7,5,8,19,24,21,23,5,8,7,9,9,9,6,9,10,9,8,7,6.5,0.72,8,9,0,1,1
21,30,1,1,1,20,25,15,15,15,10,7,6,6,5,6,5,19,24,21,23,5,8,7,9,9,9,6,8,8,7,8,6,8,0.56,7,6,0,1,1
21,22,1,1,1,15,20,20,20,5,20,10,7,7,6,6,8,19,24,21,23,5,8,7,9,9,9,6,8,8,8,7,8,8,0.52,8,8,0,1,1
21,23,1,1,1,15,15,20,15,15,20,8,10,8,9,8,8,19,24,21,23,5,8,7,9,9,9,6,9,9,9,9,9,8.5,0.72,8,8,0,1,1
21,29,1,1,1,10,20,20,20,20,10,8,9,9,10,9,9,19,24,21,23,5,8,7,9,9,9,6,9,9,9,9,9,8,0.8,8,6,0,1,1
24,26,0,1,1,10,20,15,20,20,15,6,6,6,6,6,6,10,20,35,20,0,15,4,8,3,7,2,7,8,7,7,4,7,0.6,7,5,1,1,1
24,28,1,1,1,10,10,20,20,20,20,7,7,7,8,7,7,10,20,35,20,0,15,4,8,3,7,2,8,7,6,7,6,6,0.55,7,5,0,1,1
24,32,0,1,1,30,30,30,5,0,5,4,0,8,7,7,6,10,20,35,20,0,15,4,8,3,7,2,7,8,9,8,8,5,0.76,7,5,0,1,1
24,22,1,1,1,15,20,20,20,5,20,10,8,6,7,10,5,10,20,35,20,0,15,4,8,3,7,2,8,6,8,7,7,5,0.44,8,2,0,1,1
25,23,0,1,1,10,25,20,10,20,15,7,10,10,6,10,6,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,8,3,0.59,7,5,0,1,1
25,27,1,1,1,10,20,20,10,20,20,8,8,8,8,8,8,15,10,30,10,5,30,6,9,8,9,8,7,10,7,7,7,5,0.34,7,5,0,1,1
25,25,0,1,1,20,20,20,20,10,10,6,10,10,8,8,8,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,7,5,0.66,8,5,0,1,1
25,22,0,1,1,15,20,20,20,5,20,6,7,7,7,5,7,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,7,8,0.73,7,5,0,1,1
25,23,1,1,1,15,21,18,18,10,18,6,7,7,5,6,7,15,10,30,10,5,30,6,9,8,9,8,7,10,8,6,8,3,0.4,5,5,0,1,1
25,29,0,1,1,10,20,20,20,20,10,7,9,9,7,9,7,15,10,30,10,5,30,6,9,8,9,8,9,10,8,6,8,3,0.6,8,5,0,1,1
28,22,1,4,6,15,20,20,20,5,20,8,7,7,7,7,8,20,20,15,15,5,25,7,9,8,8,7,7,8,9,8,7,8,0.5,8,6,0,1,1
20,22,1,1,1,40,15,10,20,5,10,9,9,9,9,9,9,15,15,20,25,10,15,9,10,9,9,9,7,7,7,9,7,8,-0.29,8,8,0,1,1
20,21,0,1,1,20,15,20,15,12,18,9,8,9,9,8,7,15,15,20,25,10,15,9,10,9,9,9,7,7,8,8,7,8,0.34,8,5,0,1,1
20,22,0,1,1,25,40,15,10,5,5,7,8,7,6,6,6,15,15,20,25,10,15,9,10,9,9,9,5,7,9,6,8,7,0.3,8,5,0,1,1
20,22,0,1,1,25,25,25,15,5,5,10,7,9,10,8,10,15,15,20,25,10,15,9,10,9,9,9,10,6,7,8,8,8,-0.24,8,8,1,1,1
20,21,0,1,1,40,15,10,20,10,5,10,9,8,9,9,7,15,15,20,25,10,15,9,10,9,9,9,9,10,8,8,7,9,0.44,9,9,0,1,1
21,21,1,3,8,20,15,20,15,12,18,8,8,7,7,7,6,15,15,25,25,15,5,8,10,10,8,9,10,9,10,10,10,7,0.76,9,2,1,1,1
21,22,1,3,8,25,40,15,10,5,5,6,8,9,9,8,6,15,15,25,25,15,5,8,10,10,8,9,6,9,8,7,7,6,0.44,7,7,0,1,1
21,21,1,3,8,40,15,10,20,10,5,7,9,9,8,8,8,15,15,25,25,15,5,8,10,10,8,9,6,10,9,8,7,4,-0.09,6,8,0,1,1
20,21,0,2,4,40,15,10,20,10,5,7,9,9,8,8,7,20,20,20,20,10,10,7,9,8,6,7,8,6,7,8,7,5,0.34,8,8,0,1,1
21,21,1,10,7,20,15,20,15,12,18,10,10,9,10,9,10,20,10,30,20,15,5,8,7,8,9,8,10,10,10,10,10,10,0.71,10,10,1,1,1
21,22,1,10,7,25,25,25,15,5,5,7,3,7,10,7,8,20,10,30,20,15,5,8,7,8,9,8,8,5,9,9,10,8,-0.09,7,7,1,1,1
21,21,1,10,7,40,15,10,20,10,5,9,7,6,10,8,7,20,10,30,20,15,5,8,7,8,9,8,9,10,9,8,8,7,-0.13,8,8,0,1,1
21,22,0,4,1,40,15,10,20,5,10,10,10,10,10,10,10,15,15,25,25,20,0,8,9,8,9,9,10,10,10,10,10,10,0.08,10,10,1,1,1
21,21,1,4,1,20,15,20,15,12,18,10,10,10,10,10,10,15,15,25,25,20,0,8,9,8,9,9,10,8,8,9,8,8,0.62,10,10,1,1,1
21,22,1,4,1,25,25,25,15,5,5,7,7,7,7,5,5,15,15,25,25,20,0,8,9,8,9,9,8,6,6,7,5,6,-0.42,7,6,0,1,1
21,21,1,8,10,20,15,20,15,12,18,10,5,6,10,10,10,20,10,20,20,20,10,8,7,8,8,8,10,10,10,10,10,10,0.47,10,9,1,1,1
19,22,0,5,2,25,25,25,15,5,5,9,8,8,6,7,3,50,15,10,10,10,5,8,10,10,10,10,8,10,9,10,8,7,-0.24,8,9,0,1,1
20,22,0,1,4,40,15,10,20,5,10,6,7,7,7,7,7,10,10,35,35,8,2,6,8,8,8,9,7,8,7,8,8,5,0.4,6,8,0,1,1
20,21,0,1,4,20,15,20,15,12,18,9,8,7,8,7,7,10,10,35,35,8,2,6,8,8,8,9,6,8,8,6,8,5,0.53,5,7,0,1,1
20,21,0,1,4,40,15,10,20,10,5,8,8,10,10,8,7,10,10,35,35,8,2,6,8,8,8,9,8,7,8,6,5,2,0,6,5,0,1,1
22,20,1,1,1,15,15,20,25,10,15,7,7,7,9,7,8,40,15,10,20,5,10,7,10,8,8,8,9,9,9,9,9,9,-0.29,9,7,0,1,1
22,21,0,1,1,15,15,25,25,20,0,10,10,10,10,10,10,40,15,10,20,5,10,7,10,8,8,8,10,10,10,10,10,10,0.08,10,10,1,1,1
22,20,0,1,1,10,10,35,35,8,2,7,8,7,8,8,5,40,15,10,20,5,10,7,10,8,8,8,6,7,7,7,7,7,0.4,8,9,0,1,1
21,20,0,3,1,15,15,20,25,10,15,7,7,8,8,7,8,20,15,20,15,12,18,9,6,10,9,10,9,8,9,9,8,7,0.34,8,8,0,1,1
21,21,1,3,1,15,15,25,25,15,5,10,9,10,10,10,7,20,15,20,15,12,18,9,6,10,9,10,8,8,7,7,7,6,0.76,7,5,1,1,1
21,21,1,3,1,20,10,30,20,15,5,10,10,10,10,10,10,20,15,20,15,12,18,9,6,10,9,10,10,10,9,10,9,10,0.71,10,10,1,1,1
21,21,1,3,1,15,15,25,25,20,0,10,8,8,9,8,8,20,15,20,15,12,18,9,6,10,9,10,10,10,10,10,10,10,0.62,10,9,1,1,1
21,21,1,3,1,20,10,20,20,20,10,10,10,10,10,10,10,20,15,20,15,12,18,9,6,10,9,10,10,5,6,10,10,10,0.47,10,9,1,1,1
21,19,0,3,1,50,15,10,10,10,5,6,8,8,9,8,6,20,15,20,15,12,18,9,6,10,9,10,8,8,6,6,6,7,0.77,7,8,0,1,1
21,20,0,3,1,10,10,35,35,8,2,6,8,8,6,8,5,20,15,20,15,12,18,9,6,10,9,10,9,8,7,8,7,7,0.53,7,7,0,1,1
22,20,0,7,5,15,15,20,25,10,15,5,7,9,6,8,7,25,40,15,10,5,5,9,10,9,9,9,7,8,7,6,6,6,0.3,6,7,0,1,1
22,21,1,7,5,15,15,25,25,15,5,6,9,8,7,7,6,25,40,15,10,5,5,9,10,9,9,9,6,8,9,9,8,6,0.44,7,8,0,1,1
22,20,0,1,1,15,15,20,25,10,15,10,6,7,8,8,8,25,25,25,15,5,5,8,8,9,9,8,10,7,9,10,8,10,-0.24,10,10,1,1,1
22,21,1,1,1,20,10,30,20,15,5,8,5,9,9,10,8,25,25,25,15,5,5,8,8,9,9,8,7,3,7,10,7,8,-0.09,7,10,1,1,1
22,21,1,1,1,15,15,25,25,20,0,8,6,6,7,5,6,25,25,25,15,5,5,8,8,9,9,8,7,7,7,7,5,5,-0.42,7,8,0,1,1
22,19,0,1,1,50,15,10,10,10,5,8,10,9,10,8,7,25,25,25,15,5,5,8,8,9,9,8,9,8,8,6,7,3,-0.24,8,7,0,1,1
21,20,0,3,1,15,15,20,25,10,15,9,10,8,8,7,9,40,15,10,20,10,5,8,7,7,8,7,10,9,8,9,9,7,0.44,9,8,0,1,1
21,21,1,3,1,15,15,25,25,15,5,6,10,9,8,7,4,40,15,10,20,10,5,8,7,7,8,7,7,9,9,8,8,8,-0.09,7,8,0,1,1
21,20,0,3,1,20,20,20,20,10,10,8,6,7,8,7,5,40,15,10,20,10,5,8,7,7,8,7,7,9,9,8,8,7,0.34,7,8,0,1,1
21,21,1,3,1,20,10,30,20,15,5,9,10,9,8,8,7,40,15,10,20,10,5,8,7,7,8,7,9,7,6,10,8,7,-0.13,8,9,0,1,1
21,20,0,3,1,10,10,35,35,8,2,8,7,8,6,5,2,40,15,10,20,10,5,8,7,7,8,7,8,8,10,10,8,7,0,8,8,0,1,1
27,29,1,10,1,18.6,16.28,18.6,18.6,11.63,16.28,7,7,7,7,7,7,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,8,9,9,9,9,8,0.13,9,7,1,1,1
23,26,0,8,10,17.39,17.39,15.22,17.39,13.04,19.57,9,9,9,8,8,7,6.67,20,20,17.78,20,15.56,7,8,8,8,8,8,9,7,9,10,8,-0.1,9,6,0,1,1
26,23,0,1,1,6.67,20,20,17.78,20,15.56,8,9,7,9,10,8,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,9,9,9,8,8,7,-0.1,9,6,0,1,1
29,27,1,5,5,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,8,18.6,16.28,18.6,18.6,11.63,16.28,7,7,9,8,8,7,7,7,7,7,7,0.13,7,7,1,1,1
24,23,1,1,4,18.6,13.95,18.6,16.28,16.28,16.28,7,6,7,6,4,4,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,8,8,8,8,8,8,-0.63,8,8,0,1,1
24,23,0,1,4,11.11,17.78,17.78,17.78,17.78,17.78,8,8,7,7,7,8,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,6,9,9,10,9,10,-0.5,10,10,0,1,1
24,28,1,1,4,17.78,20,17.78,15.56,15.56,13.33,8,8,9,8,7,8,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,10,10,10,10,10,10,-0.59,10,9,0,1,1
24,29,1,1,4,19.57,10.87,19.57,19.57,19.57,10.87,7,8,9,9,8,7,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,4,10,9,5,6,2,-0.36,7,10,0,1,1
24,27,1,1,4,17.78,17.78,22.22,20,15.56,6.67,8,7,6,7,7,6,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,8,7,8,8,8,8,0.04,8,8,0,1,1
24,22,1,1,4,18.37,18.37,20.41,20.41,16.33,6.12,8,7,7,7,5,5,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,6,4,8,9,9,9,-0.21,8,7,0,1,1
23,27,0,5,2,15.22,15.22,19.57,17.39,13.04,19.57,8,7,7,7,7,5,16,16,16,18,18,16,7,8,8,9,9,7,7,8,8,7,7,0.28,9,5,1,1,1
36,27,1,1,7,20.51,23.08,20.51,17.95,2.56,15.38,9,10,10,8,8,8,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,10,9,10,10,8,8,0.32,10,10,1,1,1
26,29,0,3,3,16,18,18,18,14,16,8,10,9,8,8,7,18,18,20,18,16,10,8,7,8,9,7,8,6,7,8,9,7,0.25,8,10,1,1,1
26,30,0,3,3,16.67,12.5,20.83,18.75,12.5,18.75,7,8,8,10,8,5,18,18,20,18,16,10,8,7,8,9,7,7,7,7,5,6,5,0.66,6,6,0,1,1
31,23,1,3,3,18.6,13.95,18.6,16.28,16.28,16.28,7,5,6,7,5,4,12,20,20,20,14,14,7,9,8,9,8,7,7,8,8,8,8,0.39,7,5,0,1,1
28,27,0,1,2,15.22,15.22,19.57,17.39,13.04,19.57,8,7,7,7,6,9,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,9,8,7,7,6,9,0.45,8,8,0,1,1
28,22,1,1,2,18.37,18.37,20.41,20.41,16.33,6.12,9,8,7,8,7,7,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,8,7,8,9,6,10,0.09,9,9,0,1,1
27,30,0,2,3,16.67,12.5,20.83,18.75,12.5,18.75,8,9,10,5,9,5,14,20,20,14,18,14,7,9,8,10,8,8,8,7,8,8,9,0.62,9,6,0,1,1
28,26,0,1,1,12,20,20,20,16,12,8,10,8,8,8,6,9.76,19.51,19.51,14.63,19.51,17.07,7,7,6,7,6,8,8,8,8,6,7,0.49,8,7,0,1,1
27,22,1,8,3,16.67,18.75,18.75,18.75,18.75,8.33,9,9,8,9,7,6,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,9,9,10,8,9,9,8,6,0.51,8,5,0,1,1
27,26,1,8,3,12,20,20,20,16,12,8,10,8,8,7,5,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,9,9,9,9,8,9,8,6,0.39,8,3,0,1,1
27,28,1,8,3,17.78,20,17.78,15.56,15.56,13.33,10,9,9,9,9,10,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,9,9,9,9,9,9,8,9,0.6,8,6,0,1,1
27,29,1,8,3,19.57,10.87,19.57,19.57,19.57,10.87,9,7,8,8,10,5,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,9,9,8,9,9,8,8,8,0.53,8,5,0,1,1
27,27,1,8,3,17.78,17.78,22.22,20,15.56,6.67,7,8,8,5,6,6,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,9,9,9,10,10,10,10,8,0.28,8,3,1,1,1
27,22,1,8,3,18.37,18.37,20.41,20.41,16.33,6.12,6,7,6,7,6,6,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,9,9,9,9,10,9,9,7,0.54,8,5,0,1,1
27,22,1,5,1,16.67,18.75,18.75,18.75,18.75,8.33,7,8,8,10,7,6,15.09,18.87,18.87,16.98,16.98,13.21,7,10,6,8,9,8,7,7,8,7,5,-0.18,7,5,0,1,1
30,29,1,1,1,16,18,18,18,14,16,8,10,8,9,9,10,14,18,16,18,18,16,8,10,10,9,10,7,10,10,9,10,10,-0.03,8,10,1,1,1
30,26,0,1,1,12,20,20,20,16,12,8,9,9,8,8,8,14,18,16,18,18,16,8,10,10,9,10,6,9,10,7,10,8,0.21,7,6,0,1,1
30,27,0,1,1,17.78,17.78,22.22,20,15.56,6.67,6,8,7,7,8,7,14,18,16,18,18,16,8,10,10,9,10,5,9,10,8,10,7,-0.08,8,8,0,1,1
30,22,0,1,1,18.37,18.37,20.41,20.41,16.33,6.12,7,7,7,7,7,6,14,18,16,18,18,16,8,10,10,9,10,6,9,10,9,9,7,-0.15,8,7,0,1,1
28,28,0,5,3,17.78,20,17.78,15.56,15.56,13.33,10,8,8,9,9,8,14.29,16.33,16.33,18.37,18.37,16.33,7,8,9,8,9,8,7,7,8,7,8,0.61,7,6,0,1,1
29,26,0,3,4,18,18,20,18,16,10,8,6,7,8,9,7,16,18,18,18,14,16,8,8,9,8,9,8,10,9,8,8,7,0.25,6,8,1,1,1
29,30,1,3,4,14,18,16,18,18,16,7,10,10,9,10,10,16,18,18,18,14,16,8,8,9,8,9,8,10,8,9,9,10,-0.03,8,9,1,1,1
22,27,1,6,2,15.38,17.31,17.31,17.31,17.31,15.38,10,8,9,9,8,6,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,9,9,8,9,7,6,0.51,8,8,0,1,1
22,27,1,6,2,15.09,18.87,18.87,16.98,16.98,13.21,8,7,7,8,7,5,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,7,8,8,10,7,6,-0.18,7,6,0,1,1
27,23,0,1,1,16,16,16,18,18,16,7,7,8,8,7,7,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,8,7,7,7,7,5,0.28,8,10,1,1,1
27,28,0,1,1,14.55,16.36,18.18,18.18,16.36,16.36,9,8,7,7,6,9,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,8,7,7,7,6,9,0.45,9,6,0,1,1
26,28,0,1,1,9.76,19.51,19.51,14.63,19.51,17.07,8,8,8,8,6,7,12,20,20,20,16,12,7,8,8,9,7,8,10,8,8,8,6,0.49,8,5,0,1,1
26,27,1,1,1,15.38,17.31,17.31,17.31,17.31,15.38,9,9,8,9,8,6,12,20,20,20,16,12,7,8,8,9,7,8,10,8,8,7,5,0.39,7,5,0,1,1
26,30,0,1,1,14,18,16,18,18,16,6,9,10,7,10,8,12,20,20,20,16,12,7,8,8,9,7,8,9,9,8,8,8,0.21,8,6,0,1,1
27,36,1,1,1,18.18,18.18,18.18,18.18,13.64,13.64,10,9,10,10,8,8,20.51,23.08,20.51,17.95,2.56,15.38,7,9,6,9,4,9,10,10,8,8,8,0.32,10,10,1,1,1
30,26,0,4,7,18,18,20,18,16,10,7,7,7,5,6,5,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,7,8,8,10,8,5,0.66,8,4,0,1,1
30,27,0,4,7,14,20,20,14,18,14,8,8,7,8,8,9,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,8,9,10,5,9,5,0.62,7,4,0,1,1
23,24,1,1,1,14.29,14.29,21.43,21.43,19.05,9.52,8,8,8,8,8,8,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,7,6,7,6,4,4,-0.63,6,4,0,1,1
23,31,1,1,1,12,20,20,20,14,14,7,7,8,8,8,8,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,7,5,6,7,5,4,0.39,6,5,0,1,1
23,27,0,1,1,14,20,20,14,18,14,7,9,8,8,8,7,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,7,8,8,6,5,3,-0.17,7,5,0,1,1
23,24,0,1,1,14.29,14.29,21.43,21.43,19.05,9.52,6,9,9,10,9,10,11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,8,8,7,7,7,8,-0.5,8,9,0,1,1
28,24,1,2,3,14.29,14.29,21.43,21.43,19.05,9.52,10,10,10,10,10,10,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,8,8,9,8,7,8,-0.59,8,7,0,1,1
28,27,1,2,3,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,8,9,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,10,9,9,9,9,10,0.6,10,9,0,1,1
28,28,0,2,3,14.29,16.33,16.33,18.37,18.37,16.33,8,7,7,8,7,8,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,10,8,8,9,9,8,0.61,9,8,0,1,1
29,24,1,1,1,14.29,14.29,21.43,21.43,19.05,9.52,4,10,9,5,6,2,19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,7,8,9,9,8,7,-0.36,7,7,0,1,1
29,27,1,1,1,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,8,8,8,19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,9,7,8,8,10,5,0.53,8,9,0,1,1
27,24,1,5,7,14.29,14.29,21.43,21.43,19.05,9.52,8,7,8,8,8,8,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,8,7,6,7,7,6,0.04,6,6,0,1,1
27,28,1,5,7,8.51,19.15,19.15,19.15,19.15,14.89,7,7,7,6,6,6,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,6,4,7,5,6,7,-0.09,6,6,0,1,1
27,27,1,5,7,15.38,17.31,17.31,17.31,17.31,15.38,9,10,10,10,10,8,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,7,8,8,5,6,6,0.28,6,5,1,1,1
27,30,0,5,7,14,18,16,18,18,16,5,9,10,8,10,7,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,6,8,7,7,8,7,-0.08,7,6,0,1,1
22,24,1,5,7,14.29,14.29,21.43,21.43,19.05,9.52,6,4,8,9,9,9,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,8,7,7,7,5,5,-0.21,7,5,0,1,1
22,28,1,5,7,14.55,16.36,18.18,18.18,16.36,16.36,8,7,8,9,6,10,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,9,8,7,8,7,7,0.09,8,6,0,1,1
22,27,1,5,7,15.38,17.31,17.31,17.31,17.31,15.38,9,9,10,9,9,7,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,6,7,6,7,6,6,0.54,7,4,0,1,1
22,30,0,5,7,14,18,16,18,18,16,6,9,10,9,9,7,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,7,7,7,7,7,6,-0.15,6,5,0,1,1
29,34,0,1,1,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,8,6,7,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,6,6,6,6,6,0.34,6,6,0,1,1
23,21,0,5,8,15.56,11.11,22.22,15.56,20,15.56,6,5,6,5,5,5,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,4,7,7,7,7,7,0.43,5,6,0,1,1
23,25,0,5,8,15.56,20,20,20,13.33,11.11,9,8,8,9,8,10,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,7,8,7,7,5,7,0.05,7,7,7,1,1
23,25,0,5,8,20.93,16.28,23.26,16.28,11.63,11.63,5,8,8,6,8,9,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,4,6,7,6,7,7,0.39,4,7,1,1,1
